Date,Open ,High ,Low ,Close 
4/27/1999,10808.22,10969.32,10676.23,10885.36
4/26/1999,11042.27,11163.55,10797.92,10797.92
4/23/1999,11086.57,11131.53,10983.63,11031.91
4/22/1999,11003.64,11303.7,10965.69,11083.93
4/20/1999,11193.61,11193.61,10734.82,10989.42
4/19/1999,11533.49,11745.91,11196.6,11196.6
4/16/1999,11251.53,11557.77,11251.53,11428.77
4/15/1999,11306.14,11369.22,11141.39,11245.55
4/14/1999,11219.09,11398.09,11144.33,11305.8
4/13/1999,11431.71,11604.2,11148.26,11217.33
4/12/1999,11326.53,11459.14,11006.8,11429.88
4/9/1999,11473.26,11615.82,11257.27,11328.55
4/8/1999,11534.48,11826.67,11260.62,11465.72
4/7/1999,11165.42,11530.06,11165.42,11529.92
4/6/1999,11021.77,11331.48,11021.77,11165.65
4/5/1999,10696.97,11021.53,10679.82,11021.53
3/31/1999,11029.06,11060.14,10660.33,10696.35
3/30/1999,10868.89,11074.56,10859.1,11027.58
3/29/1999,10866.27,10965.75,10751.23,10868.89
3/26/1999,10937.11,11029.12,10802.46,10865.44
3/25/1999,10448.81,10995.13,10448.81,10937.11
3/24/1999,10416.46,10587.5,10350.17,10428.54
3/23/1999,10526.86,10834.55,10324.36,10416.95
3/22/1999,10836.16,10836.16,10466.4,10527.07
3/19/1999,10896.82,11100.59,10787.35,10835.86
3/18/1999,10634.94,10976.73,10585.96,10894.36
3/17/1999,10658.39,10725.78,10493.14,10634.76
3/16/1999,10413.65,10730.91,10345.78,10658.39
3/15/1999,9625.53,10413.65,9587.13,10413.65
3/12/1999,9694.04,9755.16,9469.78,9574.24
3/11/1999,9780.52,10080.02,9685.95,9697.67
3/10/1999,9484.82,9817.2,9484.82,9778.11
3/9/1999,9785.74,9801.94,9458.91,9484.01
3/8/1999,9465.09,9785.84,9461,9785.84
3/5/1999,9509.42,9716.5,9433.99,9465.09
3/4/1999,9155.13,9508.09,9155.13,9508.09
3/3/1999,9070.65,9360.11,9007.57,9154.8
3/2/1999,9200.02,9204.65,9052.11,9070.65
3/1/1999,8912.45,9198,8912.45,9198
2/26/1999,8674.51,8910.72,8670.41,8910.72
2/25/1999,8955.33,8998.8,8603.17,8674.2
2/24/1999,8941.67,9005.34,8822.6,8953.18
2/23/1999,9075.25,9267.18,8931.27,8942.68
2/22/1999,9013.02,9142.89,8959.64,9074.55
2/19/1999,8860.68,9013.44,8760.35,9013.15
2/18/1999,8975.65,9023.06,8830.35,8860.68
2/17/1999,8952.02,9090.66,8927.92,8974.01
2/12/1999,8991.47,8996.31,8839.48,8952.3
2/11/1999,8862.05,9115.64,8859.64,8990.13
2/10/1999,8659.8,8853.21,8565.04,8853.21
2/9/1999,8840.78,8975.13,8656,8673
2/8/1999,8435.48,8827.91,8320.89,8824.27
2/5/1999,8654.21,8654.21,8309.08,8435.48
2/4/1999,8681.56,8714.79,8416.03,8652.94
2/3/1999,8798.84,8897.99,8586.39,8676.03
2/2/1999,8885.6,8911.74,8509.92,8731.7
2/1/1999,8187.06,8891.03,8160.06,8891.03
1/29/1999,8051.53,8540.22,8051.53,8171.56
1/28/1999,7734.84,7988.61,7734.84,7987.13
1/27/1999,7646.93,7848,7552.93,7687.14
1/26/1999,7193.84,7789.21,7193.84,7645.46
1/22/1999,7316.68,7413.28,7048.38,7190.21
1/21/1999,7674.1,7676.94,7116.11,7321.32
1/20/1999,7418.44,7721.36,7292.64,7674.1
1/19/1999,7114.96,7413.37,7012.81,7380.53
1/18/1999,6759.67,7342.36,6484.93,7113.32
1/15/1999,5038.87,6782.11,4797.1,6746.74
1/14/1999,5701.94,5857.09,5050.06,5057.19
1/13/1999,5657.43,5742.4,5277.74,5617.06
1/12/1999,6407.99,6407.99,5791.99,5915.55
1/11/1999,6783.73,6783.73,6267.65,6403.26
1/8/1999,6955.33,7099.71,6706.15,6781.41
1/7/1999,7161.08,7161.08,6840.85,6954.17
1/6/1999,7110.84,7334.27,7110.24,7330.72
1/5/1999,6941.99,7146.63,6842.8,7110.84
1/4/1999,6786.62,7052.37,6786.62,6941.99
12/30/1998,6715.13,6864.75,6712.21,6784.33
12/29/1998,6898.98,6898.98,6626.29,6715.13
12/28/1998,7176.03,7209.58,6853.42,6898.98
12/23/1998,7176.55,7233.07,7105.87,7176.03
12/22/1998,7201.79,7268.69,7083.48,7115.07
12/21/1998,6781.84,7205.28,6781.84,7201.79
12/18/1998,6645.42,6787.37,6588.12,6781.84
12/17/1998,6618.68,6755.85,6377.89,6645.42
12/16/1998,6934.26,7038.72,6430.17,6618.68
12/15/1998,6583.74,6967.8,6480.88,6934.26
12/14/1998,7195.35,7195.62,6554.22,6583.74
12/11/1998,7530.49,7530.94,7146.31,7195.35
12/10/1998,7572.86,7733.6,7501.91,7530.49
12/9/1998,7629.24,7773.36,7431.49,7572.86
12/8/1998,7945.78,8024.4,7605.78,7629.24
12/7/1998,7626.74,7971.57,7626.74,7945.78
12/4/1998,7706.29,7935.86,7505.62,7626.74
12/3/1998,8448.61,8448.61,7626.44,7706.29
12/2/1998,8544.55,8737.74,8348.04,8448.61
12/1/1998,8631.15,8631.15,8242.3,8544.55
11/30/1998,9093.52,9094.85,8628.25,8631.15
11/27/1998,8953.74,9128.32,8918.25,9093.52
11/26/1998,8909.71,9064.87,8875.46,8953.74
11/25/1998,8606.55,8934.62,8547.76,8909.71
11/24/1998,8635.88,8635.88,8391.82,8606.55
11/23/1998,8531.39,8731.35,8518.34,8635.88
11/20/1998,8317.59,8614.57,8316.65,8531.39
11/19/1998,8547.07,8608.73,8307.22,8317.59
11/18/1998,8330.36,8628.28,8279.95,8547.07
11/17/1998,8003.99,8356.09,8003.99,8330.36
11/16/1998,7615.13,8004.36,7615.13,8003.99
11/13/1998,7470.72,7844.29,7462.69,7615.13
11/12/1998,7762.99,7927.78,7444.31,7470.72
11/11/1998,8000.46,8228.46,7751.08,7762.99
11/10/1998,8242.38,8242.38,7963.6,8000.46
11/9/1998,8214.31,8348.18,8157.3,8242.38
11/6/1998,8092.85,8370.38,8092.85,8214.31
11/5/1998,7655.95,8113.3,7585.37,8092.85
11/4/1998,7509.05,7834.88,7509.05,7655.95
11/3/1998,7047.4,7512.78,7047.4,7509
10/30/1998,6538.4,7108.4,6538.4,7047.4
10/29/1998,6826.51,6826.51,6461.97,6538.4
10/28/1998,6869.14,7139.06,6737.61,6826.51
10/27/1998,6971.79,7173.04,6759.05,6869.14
10/26/1998,7272.02,7330.75,6944.11,6971.79
10/23/1998,7603.43,7603.43,7267.6,7272.02
10/22/1998,7350.41,7629.79,7275.7,7603.43
10/21/1998,6973.49,7380.93,6943.89,7350.41
10/20/1998,6844.38,7073.77,6844.38,6973.49
10/19/1998,6707.29,6970.8,6659.35,6844.38
10/16/1998,6874.01,6925.67,6634.29,6707.29
10/15/1998,6445.47,6888.55,6290.59,6874.01
10/14/1998,6618.06,6618.06,6439.62,6445.47
10/13/1998,6527.54,6680.91,6516.17,6618.06
10/9/1998,6175.2,6527.54,6175.2,6527.54
10/8/1998,6156.59,6194.69,5878.34,6175.2
10/7/1998,6336.35,6422.97,6009.42,6156.59
10/6/1998,6122.84,6523.88,6122.84,6336.35
10/5/1998,6409.52,6409.52,5996.57,6122.84
10/2/1998,5960.45,6419.11,5960.45,6409.52
10/1/1998,6593.29,6593.29,5950.55,5960.45
9/30/1998,6868.88,6868.88,6564.62,6593.29
9/29/1998,6827.38,6883.6,6651.08,6868.88
9/28/1998,6711.52,7036.25,6711.52,6827.38
9/25/1998,6844.35,6844.35,6410.83,6711.52
9/24/1998,7280.32,7385.14,6811.62,6844.35
9/23/1998,6559.75,7295.2,6559.75,7280.32
9/22/1998,6449.71,6725.48,6449.71,6559.75
9/21/1998,6709.56,6709.56,6201.42,6449.71
9/18/1998,6432.4,6737.49,6432.4,6709.56
9/17/1998,6759.85,6759.85,6077.64,6432.4
9/16/1998,6905.38,7452.92,6509.37,6759.85
9/15/1998,5818.6,6905.38,5600.78,6905.38
9/14/1998,5398.17,5844.71,5275.37,5818.6
9/11/1998,4760.57,5400.05,4575.69,5398.17
9/10/1998,5655.48,5655.48,4750.62,4760.57
9/9/1998,5816.99,5816.99,5627.09,5655.48
9/8/1998,5837.22,6130.24,5687.32,5817.71
9/4/1998,6218.51,6441,5354.21,5837.22
9/3/1998,6804.63,6804.63,6187.13,6218.51
9/2/1998,6917.08,7104.82,6793.8,6804.63
9/1/1998,6472.14,6949.98,6387.38,6917.08
8/31/1998,6746.24,6788.23,6454.15,6472.14
8/28/1998,6616.72,6890.02,6530.2,6746.24
8/27/1998,7347.74,7347.74,6577.09,6616.72
8/26/1998,7648.43,7648.43,7301.98,7347.74
8/25/1998,7655.42,7932.86,7520.19,7648.43
8/24/1998,7763.89,7887.61,7496.06,7655.42
8/21/1998,7800.49,7991.22,7191.14,7763.89
8/20/1998,8541.57,8541.57,7972.09,7991.86
8/19/1998,8642.66,8842.29,8495.69,8541.57
8/18/1998,8609.64,8678.71,8383.33,8642.66
8/17/1998,8743.74,8746.93,8492.41,8609.64
8/14/1998,8710.75,8981.09,8609.42,8743.74
8/13/1998,8417.4,8785.59,8364.19,8710.75
8/12/1998,8801.65,9066.49,8399.81,8417.4
8/11/1998,9182.04,9182.04,8657.63,8801.65
8/10/1998,9319.43,9319.43,9031.43,9182.04
8/7/1998,9689.96,9689.96,9193.86,9319.49
8/6/1998,9828.05,9828.05,9617.29,9689.96
8/5/1998,9859.52,9960.51,9558.37,9828.05
8/4/1998,10412.99,10510.3,9840.31,9859.52
8/3/1998,10707.25,10707.25,10399.49,10412.99
7/31/1998,10939.22,10996.22,10643.37,10707.25
7/30/1998,10542.41,11064.17,10542.41,10939.22
7/29/1998,10318.48,10755.63,10318.48,10542.41
7/28/1998,10564.04,10709.75,10233.61,10318.48
7/27/1998,10574.72,10579.99,10323.5,10564.04
7/24/1998,10639.96,10784.09,10402.83,10574.72
7/23/1998,10912.47,10913.11,10635.49,10639.96
7/22/1998,10922.88,10931.93,10718.78,10912.47
7/21/1998,11041.29,11156.02,10898.63,10922.88
7/20/1998,11057.08,11097.19,10950.3,11041.29
7/17/1998,10907.84,11110.25,10907.84,11057.08
7/16/1998,10648.56,10920.55,10648.56,10907.84
7/15/1998,10641.75,10791.95,10578.73,10648.56
7/14/1998,10419.52,10673.36,10418.88,10641.75
7/13/1998,10326.78,10457.67,10326.78,10447.15
7/10/1998,10335.79,10381.18,10172.83,10326.78
7/8/1998,10205.12,10387.46,10202.35,10335.79
7/7/1998,10018.09,10217.91,10012.67,10205.12
7/6/1998,10115.51,10115.51,9885.73,10018.09
7/3/1998,9917.03,10115.51,9901.48,10115.51
7/2/1998,9914.51,9914.51,9788.02,9900.84
7/1/1998,9678.27,9925.39,9678.27,9914.51
6/30/1998,9603.9,9809.29,9603.9,9678.27
6/29/1998,9464.15,9632.1,9464.15,9603.9
6/26/1998,9527.8,9565.09,9269,9464.15
6/25/1998,9855.64,9978.14,9513.05,9527.8
6/24/1998,9937.11,9948.15,9774.94,9855.64
6/23/1998,9619.78,9954.92,9619.78,9937.11
6/22/1998,9690.32,9693.9,9520.26,9623.35
6/19/1998,9539.43,9745.83,9539.43,9690
6/18/1998,9897.02,9897.02,9460.8,9539.43
6/17/1998,9248.77,9907.72,9248.77,9897.02
6/16/1998,9073.76,9320.99,9073.76,9248.77
6/15/1998,9584.99,9584.99,9061.58,9073.76
6/12/1998,9868.36,9868.36,9310.76,9584.99
6/10/1998,10369.58,10369.58,9834.73,9868.36
6/9/1998,10540.03,10549.94,10333.29,10369.58
6/8/1998,10369.67,10563.32,10266.7,10540.03
6/5/1998,10191.03,10446.79,10150.68,10369.67
6/4/1998,9855.5,10210.51,9853.05,10191.03
6/3/1998,10150.14,10287.38,9760.51,9855.5
6/2/1998,9605.43,10150.64,9605.43,10150.14
6/1/1998,9846.55,9846.55,9485.84,9605.43
5/29/1998,10152.1,10162.02,9843.16,9846.55
5/28/1998,9756.28,10213.47,9684.74,10152.1
5/27/1998,9436.25,9747.93,8970.65,9747.93
5/26/1998,10015.47,10017.11,9414.47,9436.25
5/25/1998,10239.81,10239.81,9890.77,10015.47
5/22/1998,10268.82,10278.71,10071.95,10239.81
5/21/1998,10408.19,10592.49,10242.83,10268.82
5/20/1998,10343.09,10519.42,10007.43,10408.19
5/19/1998,10204.6,10452.35,10204.6,10343.09
5/18/1998,10906.3,10907.67,10009.91,10204.6
5/15/1998,10733.7,10923.66,10733.7,10906.3
5/14/1998,10779.34,10981.19,10724.23,10733.7
5/13/1998,10797.97,10852.66,10674.81,10779.34
5/12/1998,10983.35,10985.2,10590.63,10797.97
5/11/1998,11220.22,11369.43,10948.25,10983.26
5/8/1998,11063.45,11342.22,11063.45,11220.22
5/7/1998,11164.89,11232.97,11008.76,11063.45
5/6/1998,11554.7,11624.72,11152.37,11164.89
5/5/1998,11507.42,11558.93,11345.67,11554.7
5/4/1998,11719.42,11789.4,11457.46,11507.42
4/30/1998,11527.75,11783.91,11527.75,11677.1
4/29/1998,11377.24,11609.83,11310.56,11527.75
4/28/1998,11057.25,11395.48,11057.25,11377.24
4/27/1998,11728.48,11728.48,11051.48,11057.25
4/24/1998,11572.39,11754.63,11547.61,11728.48
4/23/1998,11703.12,11918.29,11550.96,11572.39
4/22/1998,12028.15,12028.15,11660.68,11703.12
4/20/1998,12108.82,12202.27,11987.5,12028.15
4/17/1998,12090.58,12108.82,11964.63,12108.82
4/16/1998,12299.06,12299.06,12041.83,12090.58
4/15/1998,12269.98,12339.14,12159.96,12299.06
4/14/1998,12120.65,12273.41,12120.65,12269.98
4/13/1998,11974.77,12120.69,11974.77,12120.65
4/8/1998,11847.35,12007.53,11806.87,11974.77
4/7/1998,11948.42,11993.28,11815.07,11847.35
4/6/1998,11634.49,11968.37,11634.49,11948.42
4/3/1998,11857.61,11857.61,11493.58,11634.49
4/2/1998,11836.93,11959.28,11749.58,11857.61
4/1/1998,11946.57,11950.11,11752.41,11836.93
3/31/1998,11750.24,11974.72,11750.24,11946.57
3/30/1998,11899.71,11902.01,11717.15,11750.24
3/27/1998,11945.38,12111.86,11864.49,11899.71
3/26/1998,11756.09,11945.38,11689.14,11945.38
3/25/1998,11905.46,11998.42,11733.5,11756.09
3/24/1998,12038.28,12082.48,11896.52,11905.46
3/23/1998,11919.28,12038.28,11803.57,12038.28
3/20/1998,11831.69,11971.47,11811.69,11919.28
3/19/1998,11894.32,11913.41,11793.4,11831.69
3/18/1998,11808.27,11964.36,11723.78,11894.32
3/17/1998,11600.81,11808.27,11567.58,11808.27
3/16/1998,11563.5,11614.39,11494.99,11600.81
3/13/1998,11356.07,11602.49,11356.07,11566.33
3/12/1998,11223.21,11356.07,11183.54,11356.07
3/11/1998,11180.6,11316.55,11180.6,11223.21
3/10/1998,11166.83,11228.63,11121.08,11180.6
3/9/1998,11159.19,11293.95,11124.9,11166.83
3/6/1998,10947.65,11204.1,10947.65,11159.19
3/5/1998,10898.66,10990.5,10757.4,10947.65
3/4/1998,10939.12,10939.12,10786.31,10898.66
3/3/1998,10845.34,10942.13,10797.04,10939.12
3/2/1998,10570.84,10886.55,10570.84,10845.34
2/27/1998,10556.57,10572.55,10421.67,10570.84
2/26/1998,10545.67,10627.79,10519.21,10556.57
2/25/1998,10318.73,10545.67,10296.11,10545.67
2/20/1998,10235.82,10318.73,10199.56,10318.73
2/19/1998,10322,10322,10163.08,10235.82
2/18/1998,10420.07,10445.08,10291.14,10322
2/17/1998,10233.26,10420.07,10233.26,10420.07
2/16/1998,10365.53,10365.53,10199.74,10233.26
2/13/1998,10327,10392,10291,10365
2/12/1998,10485.26,10485.26,10238.48,10350.26
2/11/1998,10278.09,10488.68,10278.09,10485.26
2/10/1998,10239.91,10301.5,10217.7,10278.09
2/9/1998,10010.75,10264.27,10005.69,10239.91
2/6/1998,9948.06,10027.99,9925.44,10010.75
2/5/1998,9971.2,10151.17,9875.32,9948.06
2/4/1998,10054.85,10054.85,9889.14,9971.2
2/3/1998,9969,10054.85,9809,10054.85
2/2/1998,9912.97,9992.2,9879.62,9973.05
1/30/1998,9785.72,9839.7,9637.96,9720.29
1/29/1998,9773.09,9909.61,9758.08,9785.72
1/28/1998,9651.36,9842.18,9651.36,9773.09
1/27/1998,9513.37,9722.76,9513.37,9651.36
1/26/1998,9467.68,9663.4,9467.4,9513.37
1/23/1998,9709.03,9775.39,9429.11,9467.68
1/22/1998,9385.35,9730.91,9232.39,9709.03
1/21/1998,9568.34,9568.34,9349.95,9385.35
1/20/1998,9752.71,9816.66,9529.99,9568.34
1/19/1998,9448,9766.69,9448,9752.71
1/16/1998,9140.05,9453.91,9140.05,9448
1/15/1998,9349.44,9349.44,9088.66,9140.05
1/14/1998,9415.56,9740.75,9327.49,9349.44
1/13/1998,9227.36,9580.34,9227.36,9415.56
1/12/1998,9118.23,9253.95,9118.23,9227.36
1/9/1998,9657.59,9657.59,9116.93,9118.23
1/8/1998,9879.01,9879.01,9497.67,9657.59
1/7/1998,10184.59,10216.39,9761.32,9879.01
1/6/1998,10606.92,10606.92,10137.25,10184.59
1/5/1998,10479.84,10648.16,10432.24,10606.92
1/2/1998,10196.55,10498.1,10196.55,10479.84
12/30/1997,10051.86,10203.16,10051.86,10196.55
12/29/1997,9794.83,10074.88,9793.98,10051.86
12/26/1997,9554.23,9794.83,9554.23,9794.83
12/23/1997,9494.45,9638.74,9467.93,9554.23
12/22/1997,9139.01,9497.51,9139.01,9494.45
12/19/1997,9482.84,9482.84,8920.3,9139.01
12/18/1997,9853.6,9853.6,9426.88,9482.84
12/17/1997,9742.76,9921.91,9711.66,9853.6
12/16/1997,9550.84,9858.25,9550.84,9742.76
12/15/1997,9146.86,9550.84,9035.22,9550.84
12/12/1997,9108.68,9358.62,8954.63,9146.86
12/11/1997,9461.53,9461.53,8854.5,9108.68
12/10/1997,9840.07,9840.07,9349.59,9461.53
12/9/1997,10078.91,10078.91,9793.81,9840.07
12/8/1997,10080.05,10209.72,10065.92,10078.91
12/5/1997,10046.34,10082.51,9945.69,10080.05
12/4/1997,9991.72,10212.32,9991.72,10046.34
12/3/1997,9964.3,10057.99,9910.48,9991.72
12/2/1997,9648.49,9980.02,9648.49,9964.3
12/1/1997,9394.78,9648.49,9394.78,9648.49
11/28/1997,9619.11,9622.53,9394.78,9394.78
11/27/1997,9372.76,9619.11,9356.52,9619.11
11/26/1997,9150.75,9448.01,9150.75,9372.76
11/25/1997,9070.02,9164.97,8862.11,9150.75
11/24/1997,9422.09,9422.09,9048.41,9070.02
11/21/1997,9188.54,9666.64,9188.54,9422.09
11/20/1997,9332.21,9478.54,9132.49,9188.54
11/19/1997,9027.74,9348.49,8909.68,9332.21
11/18/1997,9083.35,9083.35,8691.27,9027.74
11/17/1997,8731.79,9248.37,8731.79,9083.35
11/14/1997,8072.03,8731.79,8072.03,8731.79
11/13/1997,7822.01,8202.63,7522.06,8072.03
11/12/1997,8710.84,8710.84,7772.32,7822.01
11/11/1997,9006.07,9067.99,8707.33,8710.84
11/10/1997,8832.62,9257.76,8822.65,9006.07
11/7/1997,9434.65,9434.65,8450.81,8832.62
11/6/1997,9988.37,9989.45,9389.56,9434.65
11/5/1997,10254.14,10331.2,9924.66,9988.37
11/4/1997,9858.04,10282.44,9633.8,10254.14
11/3/1997,8986.33,9872.56,8986.33,9858.04
10/31/1997,8854.75,9615.01,8465.2,8986.33
10/30/1997,9818.15,9818.79,8854.75,8854.75
10/29/1997,10447.32,10747.11,9506.45,9818.15
10/28/1997,9816.81,10592.15,8564.23,10447.32
10/27/1997,10939.33,11079.41,9816.81,9816.81
10/24/1997,11899.31,12298.9,11255.64,11545.27
10/23/1997,12955.6,12955.6,11890.04,11899.31
10/22/1997,13015.79,13019.41,12837.07,12955.6
10/21/1997,12703.91,13029.81,12703.91,13015.79
10/20/1997,12487.76,12703.91,12446,12703.91
10/17/1997,12578.18,12699.32,12401.56,12487.76
10/16/1997,12830.4,12909.31,12574.61,12578.18
10/15/1997,12895.39,12958.14,12767.33,12830.4
10/14/1997,12697.59,12915.38,12635.05,12895.39
10/13/1997,12737.39,12816.91,12615.37,12697.59
10/10/1997,12684.27,12781.84,12617.43,12737.88
10/9/1997,12432.74,12722.78,12325.35,12684.27
10/8/1997,12480.85,12529.68,12270.35,12432.74
10/7/1997,12688.29,12735.87,12460.1,12480.85
10/6/1997,12540.96,12769.59,12540.96,12688.29
10/3/1997,12396.62,12806.37,12308.15,12540.96
10/2/1997,12173.46,12468.53,12173.46,12396.62
10/1/1997,11797.21,12173.46,11797.21,12173.46
9/30/1997,11614.21,11836.14,11614.21,11797.21
9/29/1997,11533.79,11614.21,11485.39,11614.21
9/26/1997,11384.58,11557.9,11384.58,11533.79
9/25/1997,11482.4,11482.4,11309.99,11384.58
9/24/1997,11516.13,11646.73,11464.15,11482.4
9/23/1997,11697.7,11697.83,11406.88,11516.13
9/22/1997,11649.66,11881.32,11649.66,11697
9/19/1997,11713.96,11824.66,11571.17,11649.66
9/18/1997,11524.36,11776.73,11459.56,11713.96
9/17/1997,11204.38,11549.38,11152.52,11524.36
9/16/1997,10864.76,11271.05,10791.15,11204.38
9/15/1997,11292.14,11320.03,10855,10864.76
9/12/1997,11093.99,11376.68,10918.24,11292.14
9/11/1997,11361.11,11361.12,10809.17,11093.99
9/10/1997,11734.56,11773.28,11306.46,11361.11
9/9/1997,11684.98,11822.23,11547.33,11734.56
9/8/1997,11838.38,12012.04,11666.29,11684.98
9/5/1997,11430.62,11928.8,11430.62,11838.38
9/4/1997,11119.46,11435.27,11011.17,11430.62
9/3/1997,11062.92,11336.33,10950.72,11119.46
9/2/1997,10109.1,11062.92,10109.1,11062.92
9/1/1997,10609.45,10643.31,9923.78,10109.1
8/29/1997,11267.09,11267.09,10519.57,10609.45
8/28/1997,11719.34,11735.6,11261.38,11267.09
8/27/1997,11626.04,11794.98,11591.1,11719.34
8/26/1997,11369.7,11647.9,11335.33,11626.04
8/25/1997,11157.94,11421.52,11155.23,11421.52
8/22/1997,11180.48,11180.48,10922.93,11157.94
8/21/1997,10848.87,11190.1,10848.87,11180.48
8/20/1997,11211.44,11211.44,10766.01,10848.87
8/19/1997,11337.89,11481.18,11161.31,11211.44
8/18/1997,11334.87,11369.85,10946.42,11337.89
8/15/1997,11904.83,11904.83,11274.27,11334.87
8/14/1997,11850.68,12095.27,11829.91,11904.83
8/13/1997,11809.56,12042.36,11698.98,11850.68
8/12/1997,11948.57,12146.52,11801.99,11809.56
8/11/1997,12128.97,12238.72,11849.15,11948.57
8/8/1997,12322.81,12322.81,12023.79,12128.97
8/7/1997,12523.08,12616.53,12267.75,12322.81
8/6/1997,11908.69,12523.08,11864.03,12523.08
8/5/1997,12016.91,12223.74,11896.15,11908.69
8/4/1997,12259.14,12259.14,11871.17,12016.91
8/1/1997,12872.46,12872.46,12181.82,12259.14
7/31/1997,13018.66,13045.94,12775.47,12872.46
7/30/1997,13043.86,13225.29,12950.93,13018.66
7/29/1997,12937.81,13188.46,12871.12,13043.86
7/28/1997,12522.74,13059.03,12522.74,12937.81
7/25/1997,12524.2,12573.36,12411.78,12522.74
7/24/1997,12426.95,12633.08,12326.01,12524.2
7/23/1997,12235.32,12692.48,11824.12,12426.95
7/22/1997,11291.91,12242.3,11291.91,12235.32
7/21/1997,11181.79,11308.26,10967.04,11291.91
7/18/1997,11728.48,11728.48,10769.7,11181.79
7/17/1997,12640.87,12767.88,11690.44,11728.48
7/16/1997,11617.03,12640.87,11617.03,12640.87
7/15/1997,12698.11,12701.13,11514.76,11617.03
7/14/1997,13153.29,13422.28,12464.68,12698.11
7/11/1997,13608.76,13608.76,13120.21,13153.29
7/10/1997,13617.31,13999.2,13567.68,13608.76
7/8/1997,13502.34,13617.31,13242.7,13617.31
7/7/1997,13493.82,13597.48,13411.78,13502.34
7/4/1997,13284.83,13500.16,13242.94,13493.82
7/3/1997,13259.63,13407.37,13138.93,13284.83
7/2/1997,13002.29,13265.13,13002.29,13259.63
7/1/1997,12567.62,13002.29,12556.29,13002.29
6/30/1997,12757.83,12771.32,12502.29,12567.62
6/27/1997,12873.97,12920.15,12659.21,12757.83
6/26/1997,13053.34,13216.76,12833.6,12873.97
6/25/1997,12587.37,13053.92,12587.37,13053.34
6/24/1997,12238.91,12666.78,12238.53,12587.37
6/23/1997,12121.15,12321.45,12109.8,12238.91
6/20/1997,12205.05,12212.4,12015.99,12121.15
6/19/1997,12205.81,12424.56,12189.57,12205.05
6/18/1997,12118.79,12221.86,12020.04,12205.81
6/17/1997,11953.76,12212.87,11943.65,12118.79
6/16/1997,11828.38,11955.77,11760.61,11953.76
6/13/1997,11851.83,11974.92,11752.82,11828.38
6/12/1997,11489.79,11874.54,11489.79,11851.83
6/11/1997,11428.64,11489.79,11359.59,11489.79
6/10/1997,11396.02,11492.49,11320.79,11428.64
6/9/1997,11333.83,11509.3,11333.39,11396.02
6/6/1997,11106.34,11338.77,11106.34,11333.83
6/5/1997,11029.92,11140.21,10989.56,11106.34
6/4/1997,11110.42,11180.31,11011.1,11029.92
6/3/1997,11360.81,11412.39,11058.34,11110.42
6/2/1997,11344.83,11397.15,11326.31,11360.81
5/30/1997,11300.65,11456.85,11150.44,11344.83
5/28/1997,11133.19,11331.43,11072.41,11300.65
5/27/1997,10960.81,11133.58,10918.88,11133.19
5/26/1997,10764.03,10960.81,10753.98,10960.81
5/23/1997,10745.23,10807.28,10728.58,10764.03
5/22/1997,10714.89,10863.03,10688.96,10745.23
5/21/1997,10640.83,10832.86,10640.83,10714.89
5/20/1997,10505.66,10640.83,10373.91,10640.83
5/19/1997,10498.95,10551.74,10473.37,10505.66
5/16/1997,10353.79,10539.44,10353.79,10498.95
5/15/1997,10282.97,10557.84,10260.27,10353.79
5/14/1997,10647.98,10649.91,10188.17,10282.97
5/13/1997,10681.05,10724.65,10577.32,10647.98
5/12/1997,10491.81,10695,10491.81,10681.05
5/9/1997,10437.44,10595.47,10437.44,10491.81
5/8/1997,10179.65,10503.11,10155.1,10437.44
5/7/1997,10218.66,10235.56,10119.92,10179.65
5/6/1997,9993.57,10263.53,9993.57,10218.66
5/5/1997,10074.27,10098.74,9993.57,9993.57
5/2/1997,9982.38,10115.99,9982.29,10074.27
4/30/1997,9858.19,10000.12,9848.32,9982.39
4/29/1997,9761.64,9859.41,9761.64,9858.19
4/28/1997,9731.75,9784.17,9703.59,9761.64
4/25/1997,9708.95,9754.99,9674.4,9731.75
4/24/1997,9634.18,9747.47,9634.18,9708.95
4/23/1997,9473.75,9635.55,9465.83,9634.18
4/22/1997,9422.2,9478.88,9419.29,9473.75
4/18/1997,9418.63,9451.6,9361.45,9422.2
4/17/1997,9565.7,9566.03,9400.09,9418.63
4/16/1997,9490.16,9570.68,9454.22,9565.7
4/15/1997,9455.79,9610.4,9455.79,9490.16
4/14/1997,9517.72,9537.52,9418.31,9455.79
4/11/1997,9732.57,9732.57,9503.34,9517.72
4/10/1997,9819.12,9904.32,9731.62,9732.57
4/9/1997,9737.7,9905.68,9737.7,9819.12
4/8/1997,9836.52,9878.02,9704.84,9737.7
4/7/1997,9705.25,9934.54,9705.25,9836.52
4/4/1997,9302.19,9705.25,9302.19,9705.25
4/3/1997,9237.37,9358.47,9221.53,9302.19
4/2/1997,9138.31,9254.13,9128.82,9237.37
4/1/1997,9044.35,9140.46,9004.37,9138.31
3/31/1997,9271.6,9271.6,9020.36,9044.35
3/26/1997,9380.32,9381.72,9240.55,9271.6
3/25/1997,9327.73,9472.58,9325.93,9380.32
3/24/1997,9301.65,9331.69,9190.46,9327.73
3/21/1997,9302.53,9423.54,9279.51,9301.65
3/20/1997,9087.93,9336.97,9087.93,9302.53
3/19/1997,9172.49,9184.56,9045.33,9087.93
